player_id,player_name,age,nationality,position,secondary_position,foot,height_cm,weight_kg,club,league,matches_played,matches_started,minutes_played,goals,assists,goals_per_90,assists_per_90,xG,xA,xG_per_90,xA_per_90,shots,shots_on_target,shot_accuracy,passes_completed,pass_completion_pct,progressive_passes,key_passes,key_passes_per_90,tackles,tackles_per_90,interceptions,interceptions_per_90,blocks,clearances,aerial_wins,aerial_win_pct,dribbles_completed,dribbles_per_90,dribble_success_pct,progressive_carries,progressive_carries_per_90,carries_final_third,carries_penalty_area,touches,touches_per_90,pressures,pressure_success,pressure_success_pct,sca,sca_per_90,gca,gca_per_90,saves,save_pct,clean_sheets,goals_against,yellow_cards,red_cards,fouls_committed,fouls_drawn,market_value_eur,wage_weekly_eur,contract_expires,current_ability,potential_ability,potential_category,season,scout_recommendation,value_category
379,Federico Mainoo,18,Germany,RB,,Right,177,64,Real Madrid,La Liga,15,14,1130,0,1,0.0,0.08,0.69,0.06,0.055,0.005,4,1,0.25,904,84.4,62,8,0.64,42.7,3.4,24.7,1.97,16.4,27.4,36.3,41.2,15.7,1.25,49.8,34.2,2.72,15.8,4.2,991,79.0,242.9,73.9,30.4,19,1.51,0,0.0,0.0,,,,1,0,27.8,22.9,1645589,1000,2027,64,80,Very Good,2024-25,Must Sign,Low-Medium (€1-5M)
380,Vitinha Gusto,21,Ghana,CAM,,Right,177,76,Real Madrid,La Liga,28,24,2154,8,6,0.334,0.251,6.95,5.47,0.29,0.229,82,38,0.463,1053,79.3,287,82,3.43,37.7,1.58,28.6,1.19,22.1,2.5,7.2,68.9,64.2,2.68,59.7,74.6,3.12,34.1,8.0,1555,65.0,383.8,99.5,25.9,116,4.85,7,0.29,0.0,,,,1,0,59.2,60.8,3272760,1000,2028,64,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
381,Nuno Gravenberch,17,Italy,LW,CB,Right,175,63,Real Madrid,La Liga,10,9,765,1,2,0.118,0.235,2.34,2.17,0.275,0.255,26,11,0.423,263,80.0,34,19,2.28,5.6,0.66,9.4,1.11,1.1,3.8,6.2,36.9,36.0,4.24,65.7,73.2,8.61,33.5,10.5,425,50.0,178.5,64.9,36.4,44,5.18,3,0.35,0.0,,,,2,0,4.7,13.6,681743,1000,2026,55,72,Decent,2024-25,Monitor,Low (<€1M)
382,Ismaël Chiesa,18,England,GK,,Right,199,72,Real Madrid,La Liga,14,13,1097,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,304,88.7,36,0,0.0,0.0,0.0,12.2,1.0,0.0,24.4,12.2,50.4,0.0,0.0,53.6,12.2,1.0,4.7,0.9,426,35.0,282.1,112.3,39.8,2,0.16,1,0.08,24.4,61.5,4.0,14.0,2,0,19.3,18.5,1488861,1000,2029,67,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
383,Nicolo Højlund,20,Portugal,CB,,Left,194,68,Real Madrid,La Liga,16,15,1225,0,0,0.0,0.0,0.33,0.31,0.024,0.023,6,2,0.333,871,87.6,81,10,0.73,28.9,2.12,22.2,1.63,26.5,60.3,20.9,49.4,18.9,1.39,55.4,22.9,1.68,9.9,3.7,721,53.0,196.9,76.1,38.6,20,1.47,0,0.0,0.0,,,,2,0,10.9,23.6,1946064,1000,2027,65,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
384,Vinícius Mamardashvili,16,Spain,CDM,CAM,Right,178,70,Real Madrid,La Liga,5,4,412,0,0,0.0,0.0,0.45,0.43,0.098,0.095,6,2,0.333,288,83.6,41,5,1.23,8.7,1.9,8.3,1.81,4.7,6.5,6.7,51.2,5.2,1.13,46.1,20.2,4.42,10.0,1.2,256,56.0,113.5,35.9,31.6,11,2.4,0,0.0,0.0,,,,0,0,6.4,9.3,201496,1000,2026,55,77,Good,2024-25,Monitor,Low (<€1M)
385,Florian Gavi,22,Belgium,RW,,Left,174,75,Real Madrid,La Liga,30,30,2272,6,8,0.238,0.317,8.91,7.12,0.353,0.282,89,40,0.449,883,83.2,126,67,2.67,45.6,1.81,13.7,0.54,4.7,8.2,12.9,41.3,104.4,4.14,58.0,134.2,5.32,44.4,16.7,1060,42.0,347.1,137.1,39.5,125,4.95,6,0.24,0.0,,,,3,0,47.9,54.5,4177461,1000,2029,71,82,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
386,Vinícius Wirtz,22,Germany,RB,,Right,166,69,Real Madrid,La Liga,28,28,2151,0,2,0.0,0.084,0.42,0.39,0.017,0.016,15,5,0.333,1601,90.8,95,17,0.71,39.4,1.65,55.7,2.33,40.1,118.2,58.2,49.5,12.0,0.5,56.2,85.1,3.56,31.5,4.9,1840,77.0,358.5,94.8,26.5,37,1.55,2,0.08,0.0,,,,2,0,44.9,53.7,3320319,1000,2028,66,78,Good,2024-25,Monitor,Low-Medium (€1-5M)
387,Phil Kubo,17,Nigeria,CM,LW,Left,182,78,Real Madrid,La Liga,10,9,786,0,1,0.0,0.115,0.45,1.27,0.051,0.145,10,4,0.4,567,90.0,87,9,1.11,24.4,2.79,21.7,2.49,9.1,4.8,7.2,50.4,8.6,0.98,68.9,19.1,2.19,7.2,2.9,515,59.0,204.0,54.0,26.5,16,1.83,0,0.0,0.0,,,,0,0,14.7,12.6,478738,1000,2026,64,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
388,Rayan Júnior,21,France,RW,,Right,183,72,Real Madrid,La Liga,11,8,863,4,1,0.417,0.104,2.27,2.85,0.236,0.297,26,13,0.5,335,75.1,67,32,3.37,7.5,0.78,8.4,0.87,6.0,4.5,10.3,66.2,51.7,5.4,58.0,54.9,5.72,16.7,7.9,527,55.0,137.0,37.7,27.5,58,6.05,2,0.21,0.0,,,,0,0,12.8,21.7,1852069,1000,2027,74,87,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
389,Nuno Lukeba,22,Italy,RB,CM,Left,181,76,Real Madrid,La Liga,14,13,1090,0,0,0.0,0.0,0.48,0.31,0.039,0.025,6,1,0.167,726,86.0,60,5,0.41,30.9,2.55,14.2,1.18,9.7,29.8,32.8,39.3,11.3,0.94,74.0,46.6,3.85,21.2,8.4,811,67.0,220.4,72.5,32.9,17,1.4,1,0.08,0.0,,,,0,0,13.5,26.1,895118,1000,2028,72,80,Very Good,2024-25,Recommended,Low (<€1M)
390,Diogo Mount,16,Mexico,ST,,Left,185,75,Real Sociedad,La Liga,7,3,555,2,0,0.324,0.0,3.79,0.61,0.615,0.098,25,13,0.52,172,77.2,12,9,1.48,9.0,1.46,4.2,0.69,2.9,1.5,18.6,59.6,10.1,1.64,65.5,13.8,2.24,5.2,1.9,289,47.0,104.0,36.7,35.2,14,2.27,1,0.16,0.0,,,,1,0,6.8,13.9,386183,1000,2026,58,83,Very Good,2024-25,Highly Recommended,Low (<€1M)
391,Moussa Chiesa,19,Germany,CDM,,Left,182,78,Real Sociedad,La Liga,11,8,881,0,2,0.0,0.204,0.74,1.38,0.076,0.141,13,5,0.385,538,92.9,58,18,1.89,20.0,2.04,11.6,1.18,4.7,16.4,17.6,52.0,10.5,1.07,72.8,26.1,2.67,11.9,4.5,597,61.0,223.9,75.5,33.7,26,2.66,2,0.2,0.0,,,,0,0,21.4,20.3,1894851,1000,2027,63,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
392,Trent Garnacho,21,France,RB,CM,Both,180,73,Real Sociedad,La Liga,23,21,1735,1,0,0.052,0.0,0.04,0.32,0.002,0.017,9,2,0.222,1079,93.4,115,7,0.36,34.8,1.81,30.7,1.59,35.3,56.0,63.3,46.2,19.9,1.03,53.2,44.0,2.28,16.0,3.0,1021,53.0,348.3,105.4,30.3,21,1.09,2,0.1,0.0,,,,2,0,37.4,20.2,2755510,1000,2028,62,71,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
393,Kobbie Foden,22,Brazil,CDM,CAM,Left,183,66,Real Sociedad,La Liga,32,29,2461,3,3,0.11,0.11,1.35,3.05,0.049,0.111,43,18,0.419,1394,87.7,300,59,2.18,42.5,1.55,45.8,1.68,33.1,36.1,52.2,40.4,34.9,1.28,67.1,135.9,4.97,47.3,14.6,2160,79.0,447.0,117.9,26.4,97,3.55,4,0.15,0.0,,,,5,0,58.3,59.6,2253838,1000,2028,68,77,Good,2024-25,Monitor,Low-Medium (€1-5M)
394,Malo Sané,16,France,ST,CAM,Both,193,73,Real Sociedad,La Liga,15,15,1189,9,2,0.681,0.151,7.9,0.76,0.598,0.057,49,25,0.51,317,81.3,26,24,1.83,5.5,0.42,7.6,0.57,4.2,5.8,38.0,66.1,34.3,2.6,59.0,57.5,4.36,27.8,6.2,435,33.0,252.4,82.9,32.8,45,3.41,4,0.3,0.0,,,,0,0,12.3,28.9,1888680,1000,2028,58,81,Very Good,2024-25,Must Sign,Low-Medium (€1-5M)
395,João Júnior,20,Germany,CDM,RW,Right,180,66,Real Sociedad,La Liga,17,13,1290,1,1,0.07,0.07,1.03,2.0,0.072,0.14,13,5,0.385,716,88.7,100,22,1.57,28.0,1.96,22.1,1.54,4.7,27.7,21.6,67.9,24.1,1.68,71.1,28.7,2.0,16.4,2.2,831,58.0,324.3,115.9,35.7,35,2.44,2,0.14,0.0,,,,1,0,16.5,12.4,1962351,1000,2027,68,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
396,Bradley Simons,20,England,CM,RW,Left,172,69,Real Sociedad,La Liga,24,22,1840,2,3,0.098,0.147,1.58,3.45,0.077,0.169,27,11,0.407,1124,86.1,204,43,2.13,51.6,2.53,45.4,2.22,18.3,39.6,42.5,51.9,15.5,0.76,65.0,90.0,4.4,29.3,9.8,1185,58.0,505.7,181.0,35.8,66,3.23,4,0.2,0.0,,,,0,0,24.2,25.1,3357054,1000,2027,71,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
397,Florian Saka,21,England,GK,CAM,Right,185,70,Real Sociedad,La Liga,23,20,1741,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,464,81.4,77,0,0.0,0.0,0.0,19.3,1.0,0.0,0.0,0.0,65.1,0.0,0.0,72.5,19.3,1.0,9.8,3.4,677,35.0,242.2,75.4,31.1,3,0.16,2,0.1,58.0,80.2,10.0,39.0,4,0,32.0,17.7,1758221,1000,2027,64,76,Good,2024-25,Monitor,Low-Medium (€1-5M)
398,Cole Félix,20,Poland,CM,,Left,171,65,Real Sociedad,La Liga,21,18,1594,3,1,0.169,0.056,1.65,3.12,0.093,0.176,16,7,0.438,1151,91.1,177,32,1.84,33.4,1.89,30.3,1.71,19.8,25.7,27.0,54.2,32.7,1.85,56.5,58.8,3.32,20.7,7.6,1115,63.0,160.4,62.3,38.8,54,3.05,3,0.17,0.0,,,,2,0,40.5,39.4,3418100,1000,2027,73,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
399,Florian Rashford,22,Italy,CAM,,Right,181,69,Real Sociedad,La Liga,16,13,1269,3,4,0.213,0.284,2.33,3.66,0.166,0.26,45,20,0.444,535,78.5,141,44,3.12,9.1,0.64,14.4,1.02,6.0,4.2,5.5,57.7,32.1,2.28,57.2,70.9,5.03,31.7,9.3,860,61.0,128.8,44.8,34.8,67,4.75,4,0.28,0.0,,,,3,0,30.5,34.8,3282453,1000,2028,75,82,Very Good,2024-25,Recommended,Low-Medium (€1-5M)
400,Vitinha Bennacer,20,Croatia,CM,,Left,185,69,Real Sociedad,La Liga,18,17,1388,1,1,0.065,0.065,1.55,0.84,0.1,0.055,14,5,0.357,909,83.3,154,32,2.11,50.0,3.24,20.4,1.32,15.7,9.9,17.6,66.2,14.9,0.96,48.5,63.1,4.09,20.5,10.4,1156,75.0,141.9,43.5,30.6,49,3.18,0,0.0,0.0,,,,1,0,29.1,40.6,1563336,1000,2027,70,79,Good,2024-25,Recommended,Low-Medium (€1-5M)
401,Kenan Mamardashvili,19,England,LW,,Right,166,59,Real Sociedad,La Liga,16,14,1268,5,1,0.355,0.071,4.47,1.87,0.317,0.133,35,16,0.457,549,86.1,70,47,3.37,24.2,1.72,6.2,0.44,5.2,5.2,20.1,65.2,76.9,5.46,53.6,110.1,7.82,65.2,14.8,704,50.0,241.9,76.0,31.4,92,6.53,2,0.14,0.0,,,,2,0,9.0,22.5,2491764,1000,2028,60,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
402,Vitinha Mount,19,France,CB,,Left,190,79,Real Sociedad,La Liga,21,17,1626,1,1,0.055,0.055,1.02,0.36,0.057,0.02,5,1,0.2,1029,92.6,126,13,0.72,64.3,3.56,42.0,2.32,13.4,75.9,59.9,68.2,14.6,0.81,49.0,68.2,3.77,27.5,5.1,1355,75.0,217.0,59.7,27.5,31,1.72,2,0.11,0.0,,,,2,0,14.1,53.1,2163971,1000,2027,56,75,Good,2024-25,Recommended,Low-Medium (€1-5M)
403,Malo Fofana,21,Canada,CB,LW,Right,192,76,Sevilla,La Liga,5,2,405,0,0,0.0,0.0,0.04,0.09,0.01,0.02,3,1,0.333,310,90.4,22,2,0.44,16.1,3.57,10.7,2.37,5.9,12.2,15.1,42.3,3.9,0.87,63.6,8.5,1.88,4.2,0.7,247,55.0,107.7,29.6,27.5,4,0.89,1,0.22,0.0,,,,1,0,4.9,3.7,590667,1000,2029,71,87,Excellent,2024-25,Highly Recommended,Low (<€1M)
404,Reece Chiesa,21,England,LB,,Both,176,68,Sevilla,La Liga,27,24,2067,0,1,0.0,0.044,0.74,1.36,0.032,0.059,10,2,0.2,1171,92.4,91,9,0.39,88.0,3.83,55.8,2.43,43.5,100.8,69.4,46.4,10.1,0.44,60.5,43.0,1.87,22.1,6.9,1355,59.0,308.4,81.4,26.4,20,0.87,2,0.09,0.0,,,,5,0,50.7,58.9,2068882,1000,2029,79,87,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
405,Rafael Mendes,19,Senegal,CDM,RB,Right,187,76,Sevilla,La Liga,8,7,624,1,0,0.144,0.0,0.36,1.14,0.052,0.164,7,3,0.429,395,88.7,69,8,1.23,14.4,2.07,13.7,1.97,3.4,13.1,12.1,36.6,8.6,1.24,69.7,20.9,3.02,6.8,1.8,381,55.0,165.4,59.2,35.8,15,2.16,0,0.0,0.0,,,,1,0,6.8,9.4,1170417,1000,2028,65,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
406,Yunus Yıldız,21,France,RW,,Right,165,70,Sevilla,La Liga,15,14,1184,6,3,0.456,0.228,5.05,3.46,0.384,0.263,33,15,0.455,486,75.6,92,37,2.87,25.6,1.94,7.5,0.57,9.2,6.2,15.7,57.8,37.0,2.81,57.0,74.6,5.67,28.8,6.6,539,41.0,113.9,30.8,27.1,63,4.79,3,0.23,0.0,,,,3,0,23.2,22.9,3426330,1000,2029,70,79,Good,2024-25,Recommended,Low-Medium (€1-5M)
407,Yunus Dembélé,18,Brazil,CB,GK,Right,185,77,Sevilla,La Liga,3,2,267,0,0,0.0,0.0,0.06,0.17,0.02,0.056,2,0,0.0,204,89.4,8,0,0.0,11.4,3.85,7.1,2.39,1.7,8.5,4.8,54.2,3.8,1.3,64.0,11.0,3.72,4.5,0.8,163,55.0,60.7,17.3,28.5,3,1.01,2,0.67,0.0,,,,0,0,2.1,7.1,368664,1000,2027,82,97,World Class,2024-25,Must Sign,Low (<€1M)
408,Yunus Conceição,22,Ghana,CM,LB,Right,174,67,Sevilla,La Liga,28,28,2157,4,3,0.167,0.125,1.87,3.59,0.078,0.15,42,17,0.405,1509,90.6,239,58,2.46,66.7,2.78,40.6,1.69,16.0,20.0,27.8,68.5,26.7,1.11,56.3,119.1,4.97,61.4,12.3,1701,71.0,272.1,75.7,27.8,90,3.76,4,0.17,0.0,,,,5,0,46.7,41.2,3207950,1000,2029,73,87,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
409,Lamine Zaïre-Emery,21,Italy,CAM,,Right,178,76,Sevilla,La Liga,28,26,2138,5,3,0.21,0.126,8.65,5.67,0.364,0.239,46,18,0.391,1092,84.4,285,97,4.1,17.9,0.76,23.1,0.97,6.2,18.2,24.3,43.9,89.3,3.76,66.0,109.1,4.59,57.9,16.3,1235,52.0,484.3,176.4,36.4,146,6.15,3,0.13,0.0,,,,1,0,21.7,39.9,2993822,1000,2027,64,72,Decent,2024-25,Monitor,Low-Medium (€1-5M)
410,Ryan Tel,22,Germany,CM,,Right,176,66,Sevilla,La Liga,8,4,654,0,1,0.0,0.138,0.92,1.18,0.127,0.163,12,4,0.333,392,86.9,79,15,2.17,20.2,2.78,8.0,1.1,5.2,14.4,8.2,43.1,10.0,1.38,66.6,32.3,4.45,13.2,2.5,399,55.0,104.1,27.3,26.2,25,3.44,1,0.14,0.0,,,,0,0,8.3,13.8,1163643,1000,2027,63,76,Good,2024-25,Low Priority,Low-Medium (€1-5M)
411,Cole Mainoo,20,Germany,LB,,Right,184,68,Valencia,La Liga,24,23,1874,1,1,0.048,0.048,0.54,1.14,0.026,0.055,6,1,0.167,1436,82.6,83,4,0.19,45.9,2.21,45.1,2.17,29.0,90.2,57.6,41.7,19.0,0.91,55.5,66.1,3.18,27.8,7.1,1540,74.0,382.0,146.9,38.5,22,1.06,1,0.05,0.0,,,,5,0,30.5,32.8,1727157,1000,2029,71,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
412,Nicolo Barcola,18,Germany,LW,CAM,Right,169,59,Valencia,La Liga,4,4,369,1,1,0.244,0.244,0.88,1.0,0.214,0.244,13,5,0.385,180,84.1,12,10,2.49,6.0,1.46,1.9,0.46,2.0,1.1,3.5,64.2,14.9,3.64,64.2,34.5,8.41,12.7,6.5,180,44.0,77.3,25.9,33.5,21,5.12,2,0.49,0.0,,,,0,0,3.7,6.2,777247,1000,2026,63,77,Good,2024-25,Monitor,Low (<€1M)
413,Nuno Mainoo,17,England,RB,,Right,170,67,Valencia,La Liga,9,5,725,0,0,0.0,0.0,0.23,0.63,0.029,0.078,3,1,0.333,426,82.5,48,5,0.62,20.3,2.52,23.9,2.96,8.6,31.5,15.3,53.6,11.9,1.48,56.9,25.1,3.11,13.3,3.8,580,72.0,73.5,26.8,36.5,13,1.61,1,0.12,0.0,,,,0,0,7.7,7.8,270723,1000,2029,55,74,Decent,2024-25,Low Priority,Low (<€1M)
414,Cole Tchouaméni,20,South Korea,CM,CDM,Right,177,62,Valencia,La Liga,16,15,1254,0,3,0.0,0.215,0.88,2.63,0.063,0.189,27,11,0.407,808,92.9,111,22,1.62,32.2,2.31,26.6,1.91,11.5,26.5,23.8,37.3,21.5,1.54,56.6,64.6,4.64,22.1,8.2,877,63.0,165.9,44.1,26.6,41,2.94,3,0.22,0.0,,,,1,0,22.1,39.9,1888432,1000,2026,59,74,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
415,Gonçalo Højlund,18,Portugal,CB,,Both,184,74,Valencia,La Liga,5,3,425,0,0,0.0,0.0,0.03,0.15,0.006,0.031,3,1,0.333,349,82.3,23,1,0.21,14.1,2.98,7.9,1.66,7.7,18.2,17.4,53.2,4.3,0.9,69.6,9.4,1.99,5.1,0.6,273,58.0,66.3,20.8,31.4,4,0.85,2,0.42,0.0,,,,0,0,10.0,9.9,536133,1000,2028,76,96,World Class,2024-25,Highly Recommended,Low (<€1M)
416,Randal Pedri,21,Austria,ST,CM,Right,184,77,Valencia,La Liga,23,20,1778,9,1,0.456,0.051,6.63,3.66,0.336,0.185,80,34,0.425,434,78.2,59,47,2.39,17.3,0.87,12.8,0.65,7.9,5.2,69.4,69.8,28.9,1.46,58.7,62.5,3.16,28.3,9.2,908,46.0,461.6,176.6,38.3,68,3.44,6,0.3,0.0,,,,5,0,43.5,57.0,3723892,1000,2027,79,86,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
417,Bukayo Ramos,21,Brazil,LW,CM,Right,182,78,Valencia,La Liga,9,5,738,3,1,0.366,0.122,2.1,1.21,0.257,0.148,27,14,0.519,336,84.2,32,21,2.61,5.2,0.63,7.8,0.96,4.3,3.0,11.3,57.8,38.9,4.74,61.8,64.8,7.9,28.4,10.9,475,58.0,146.6,39.1,26.6,46,5.61,1,0.12,0.0,,,,1,0,5.8,19.8,1079262,1000,2026,63,77,Good,2024-25,Monitor,Low-Medium (€1-5M)
418,Ansu Zaïre-Emery,20,Germany,RB,,Left,173,64,Valencia,La Liga,21,17,1622,1,1,0.055,0.055,0.35,1.19,0.02,0.066,6,2,0.333,919,90.9,54,8,0.44,46.0,2.55,34.0,1.89,10.2,55.6,61.1,65.6,13.4,0.74,67.4,56.7,3.15,33.2,3.8,937,52.0,273.8,91.6,33.5,23,1.28,0,0.0,0.0,,,,2,0,32.3,36.4,1583546,1000,2026,63,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
419,Kobbie Palmer,19,Netherlands,CM,,Right,181,64,Valencia,La Liga,9,8,684,0,1,0.0,0.132,0.36,0.68,0.048,0.089,9,2,0.222,342,83.8,60,6,0.82,12.3,1.62,16.8,2.21,4.9,12.0,8.0,63.4,6.5,0.86,64.4,26.6,3.5,8.3,2.1,600,79.0,70.3,21.8,31.0,13,1.71,1,0.13,0.0,,,,1,0,15.4,17.5,1447651,1000,2029,55,68,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
420,Florian Simons,19,Argentina,RW,,Right,167,67,Valencia,La Liga,17,16,1278,2,3,0.141,0.211,6.26,2.1,0.441,0.148,52,25,0.481,525,78.7,42,21,1.54,25.8,1.82,14.6,1.03,7.1,7.1,20.5,50.2,61.0,4.29,53.8,89.8,6.32,47.8,10.1,667,47.0,140.7,43.2,30.7,58,4.08,3,0.21,0.0,,,,0,0,14.0,37.5,3782148,1000,2026,65,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
421,Federico Lukeba,22,Germany,LW,,Left,174,62,Valencia,La Liga,12,8,930,4,1,0.387,0.097,2.0,2.25,0.193,0.217,33,14,0.424,403,76.0,41,25,2.46,15.4,1.49,7.1,0.69,5.9,2.9,7.2,35.4,31.6,3.06,67.9,62.6,6.05,35.7,12.0,589,57.0,116.6,30.1,25.8,47,4.55,3,0.29,0.0,,,,0,0,13.5,16.7,2227967,1000,2026,81,90,World Class,2024-25,Highly Recommended,Low-Medium (€1-5M)
422,Kobbie Elliott,21,Senegal,LW,,Both,172,65,Valencia,La Liga,16,14,1218,3,1,0.222,0.074,3.81,3.12,0.282,0.231,33,15,0.455,406,75.2,54,29,2.18,17.5,1.29,12.2,0.9,4.7,6.7,13.2,41.2,66.1,4.89,63.9,103.2,7.63,46.1,18.4,636,47.0,148.3,42.0,28.3,69,5.1,3,0.22,0.0,,,,0,0,31.6,18.4,1704543,1000,2027,61,75,Good,2024-25,Monitor,Low-Medium (€1-5M)
423,Michael Mitoma,19,Netherlands,CB,,Left,187,79,Valencia,La Liga,2,2,168,0,0,0.0,0.0,0.07,0.02,0.036,0.012,1,0,0.0,80,91.8,5,1,0.54,3.9,2.09,4.4,2.35,2.1,4.4,6.1,46.9,1.0,0.56,74.7,2.9,1.53,1.2,0.2,154,83.0,26.9,9.7,36.1,1,0.54,0,0.0,0.0,,,,0,0,4.1,1.5,283446,1000,2026,65,82,Very Good,2024-25,Recommended,Low (<€1M)
424,Ousmane Mainoo,20,Portugal,GK,,Both,185,79,Valladolid,La Liga,5,2,432,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,134,69.3,4,0,0.0,0.0,0.0,4.8,1.0,0.0,4.8,4.8,35.7,0.0,0.0,49.7,4.8,1.0,2.3,0.7,187,39.0,95.0,36.4,38.3,0,0.0,2,0.42,19.2,63.7,1.0,4.0,0,0,2.9,5.9,487620,1000,2026,67,82,Very Good,2024-25,Recommended,Low (<€1M)
425,Federico Sané,21,Sweden,RW,,Right,175,70,Valladolid,La Liga,17,15,1343,3,3,0.201,0.201,6.45,3.33,0.433,0.223,57,24,0.421,507,81.7,59,39,2.68,21.2,1.42,14.1,0.94,10.7,2.0,10.5,62.1,50.6,3.39,52.9,127.6,8.55,39.0,18.0,895,60.0,236.8,65.2,27.5,80,5.36,2,0.13,0.0,,,,2,0,10.9,14.3,3568016,1000,2026,61,75,Good,2024-25,Monitor,Low-Medium (€1-5M)
426,Bradley Leão,19,Netherlands,RB,CDM,Right,165,69,Valladolid,La Liga,7,6,560,0,0,0.0,0.0,0.01,0.04,0.002,0.006,3,1,0.333,367,93.6,43,1,0.16,20.1,3.23,8.5,1.36,4.0,26.6,23.2,50.2,7.2,1.16,55.8,21.3,3.42,10.2,3.7,385,62.0,64.0,25.3,39.5,7,1.12,2,0.32,0.0,,,,1,0,7.1,5.4,802849,1000,2026,55,70,Decent,2024-25,Low Priority,Low (<€1M)
427,Rodrygo Conceição,21,Senegal,CM,CDM,Right,184,69,Valladolid,La Liga,7,3,582,0,0,0.0,0.0,0.72,1.05,0.112,0.163,6,1,0.167,400,84.5,71,6,1.03,16.1,2.49,7.9,1.23,3.3,3.3,8.7,67.6,4.1,0.63,62.4,18.6,2.88,9.6,2.7,510,79.0,53.7,17.8,33.2,11,1.7,2,0.31,0.0,,,,0,0,12.5,17.6,780541,1000,2029,70,78,Good,2024-25,Low Priority,Low (<€1M)
428,Moussa Onana,20,Turkey,CB,,Right,194,72,Valladolid,La Liga,8,5,615,0,0,0.0,0.0,0.2,0.18,0.029,0.027,4,1,0.25,341,90.1,41,3,0.44,23.4,3.43,18.4,2.69,10.7,24.1,20.9,55.0,7.8,1.14,59.4,12.0,1.76,5.4,1.6,471,69.0,110.8,42.0,37.9,7,1.02,1,0.15,0.0,,,,0,0,16.3,17.6,582821,1000,2027,67,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
429,Ryan Gavi,21,Denmark,CB,,Right,187,70,Valladolid,La Liga,17,16,1286,1,1,0.07,0.07,0.64,0.29,0.045,0.02,9,3,0.333,571,93.7,85,10,0.7,52.5,3.67,16.1,1.13,25.3,54.6,35.0,52.0,5.3,0.37,54.1,43.3,3.03,18.5,8.1,1143,80.0,341.3,93.0,27.2,20,1.4,2,0.14,0.0,,,,1,0,35.4,42.4,1652218,1000,2029,72,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
430,Nuno Güler,19,Germany,RB,,Right,179,75,Valladolid,La Liga,19,15,1433,0,0,0.0,0.0,0.4,0.25,0.025,0.016,8,2,0.25,923,92.7,63,7,0.44,56.0,3.52,27.5,1.73,28.5,71.2,27.0,65.9,15.9,1.0,51.8,46.5,2.92,23.5,9.3,1066,67.0,226.3,62.7,27.7,21,1.32,2,0.13,0.0,,,,1,0,19.6,39.0,1808183,1000,2026,67,85,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
431,Kenan Zaïre-Emery,19,France,ST,CB,Right,186,77,Valladolid,La Liga,22,19,1652,9,3,0.49,0.163,10.22,3.39,0.557,0.185,65,26,0.4,624,82.0,18,42,2.3,20.9,1.14,9.9,0.54,8.7,7.3,20.6,67.2,49.4,2.69,46.8,62.8,3.42,24.4,9.7,660,36.0,324.4,91.0,28.0,69,3.76,4,0.22,0.0,,,,5,0,23.0,41.3,6448970,1486,2027,60,78,Good,2024-25,Highly Recommended,Medium (€5-10M)
432,Reece Yamal,22,Portugal,CDM,,Right,172,71,Valladolid,La Liga,5,4,415,0,0,0.0,0.0,0.46,0.62,0.099,0.134,7,3,0.429,258,92.7,27,10,2.31,12.7,2.75,11.5,2.49,5.9,2.6,6.2,64.8,6.3,1.36,50.2,18.6,4.03,6.6,1.1,341,74.0,98.5,28.8,29.2,16,3.47,0,0.0,0.0,,,,0,0,5.7,10.5,456798,1000,2027,64,77,Good,2024-25,Low Priority,Low (<€1M)
